Waktu,Beban_MW,Suhu_C,Jam,Hari_Minggu,Bulan,Adalah_Libur
2023-01-30 02:00:00,57.27,31.8,2,0,1,0
2023-01-30 03:00:00,53.88,30.7,3,0,1,0
2023-01-30 04:00:00,54.29,30.8,4,0,1,0
2023-01-30 05:00:00,54.86,29.8,5,0,1,0
2023-01-30 06:00:00,62.97,28.9,6,0,1,0
2023-01-30 07:00:00,64.37,28.2,7,0,1,0
2023-01-30 08:00:00,71.07,27.4,8,0,1,0
2023-01-30 09:00:00,75.94,25.0,9,0,1,0
2023-01-30 10:00:00,79.27,26.1,10,0,1,0
2023-01-30 11:00:00,80.57,22.7,11,0,1,0
2023-01-30 12:00:00,81.53,23.0,12,0,1,0
2023-01-30 13:00:00,87.38,23.1,13,0,1,0
2023-01-30 14:00:00,83.45,23.3,14,0,1,0
2023-01-30 15:00:00,85.25,24.4,15,0,1,0
2023-01-30 16:00:00,85.97,22.0,16,0,1,0
2023-01-30 17:00:00,89.94,23.8,17,0,1,0
2023-01-30 18:00:00,94.1,23.3,18,0,1,0
2023-01-30 19:00:00,94.06,26.0,19,0,1,0
2023-01-30 20:00:00,97.05,27.2,20,0,1,0
2023-01-30 21:00:00,97.03,29.3,21,0,1,0
2023-01-30 22:00:00,83.17,29.1,22,0,1,0
2023-01-30 23:00:00,79.99,30.7,23,0,1,0
2023-01-31 00:00:00,54.27,30.9,0,1,1,0
2023-01-31 01:00:00,52.67,30.5,1,1,1,0
2023-01-31 02:00:00,52.27,29.9,2,1,1,0
2023-01-31 03:00:00,57.18,31.1,3,1,1,0
2023-01-31 04:00:00,56.49,29.3,4,1,1,0
2023-01-31 05:00:00,57.31,30.9,5,1,1,0
2023-01-31 06:00:00,60.68,28.9,6,1,1,0
2023-01-31 07:00:00,66.56,29.0,7,1,1,0
2023-01-31 08:00:00,70.07,26.6,8,1,1,0
2023-01-31 09:00:00,77.69,26.2,9,1,1,0
2023-01-31 10:00:00,82.31,25.2,10,1,1,0
2023-01-31 11:00:00,80.99,24.1,11,1,1,0
2023-01-31 12:00:00,80.65,23.2,12,1,1,0
2023-01-31 13:00:00,85.18,23.5,13,1,1,0
2023-01-31 14:00:00,84.32,22.3,14,1,1,0
2023-01-31 15:00:00,85.31,22.2,15,1,1,0
2023-01-31 16:00:00,83.34,24.5,16,1,1,0
2023-01-31 17:00:00,89.84,24.8,17,1,1,0
2023-01-31 18:00:00,94.55,25.1,18,1,1,0
2023-01-31 19:00:00,95.0,27.3,19,1,1,0
2023-01-31 20:00:00,94.92,26.8,20,1,1,0
2023-01-31 21:00:00,97.22,29.1,21,1,1,0
2023-01-31 22:00:00,85.57,29.1,22,1,1,0
2023-01-31 23:00:00,74.9,29.0,23,1,1,0
2023-02-01 00:00:00,54.04,32.2,0,2,2,0
2023-02-01 01:00:00,54.35,31.9,1,2,2,0
2023-02-01 02:00:00,53.74,31.2,2,2,2,0
2023-02-01 03:00:00,55.53,31.7,3,2,2,0
2023-02-01 04:00:00,54.84,30.4,4,2,2,0
2023-02-01 05:00:00,56.87,30.8,5,2,2,0
2023-02-01 06:00:00,58.88,27.4,6,2,2,0
2023-02-01 07:00:00,66.54,27.5,7,2,2,0
2023-02-01 08:00:00,71.55,28.1,8,2,2,0
2023-02-01 09:00:00,76.29,26.0,9,2,2,0
2023-02-01 10:00:00,77.47,25.4,10,2,2,0
2023-02-01 11:00:00,81.06,23.4,11,2,2,0
2023-02-01 12:00:00,80.54,25.3,12,2,2,0
2023-02-01 13:00:00,81.69,24.4,13,2,2,0
2023-02-01 14:00:00,83.21,23.1,14,2,2,0
2023-02-01 15:00:00,85.1,23.1,15,2,2,0
2023-02-01 16:00:00,81.2,24.6,16,2,2,0
2023-02-01 17:00:00,89.35,26.0,17,2,2,0
2023-02-01 18:00:00,93.43,26.0,18,2,2,0
2023-02-01 19:00:00,92.74,28.0,19,2,2,0
2023-02-01 20:00:00,95.08,26.5,20,2,2,0
2023-02-01 21:00:00,97.11,27.6,21,2,2,0
2023-02-01 22:00:00,86.35,28.3,22,2,2,0
2023-02-01 23:00:00,75.68,30.4,23,2,2,0
2023-02-02 00:00:00,51.23,30.9,0,3,2,0
2023-02-02 01:00:00,53.39,31.0,1,3,2,0
2023-02-02 02:00:00,55.54,31.9,2,3,2,0
2023-02-02 03:00:00,55.78,32.1,3,3,2,0
2023-02-02 04:00:00,53.71,29.5,4,3,2,0
2023-02-02 05:00:00,55.19,29.6,5,3,2,0
2023-02-02 06:00:00,62.49,29.9,6,3,2,0
2023-02-02 07:00:00,66.8,27.9,7,3,2,0
2023-02-02 08:00:00,72.03,26.6,8,3,2,0
2023-02-02 09:00:00,75.07,27.0,9,3,2,0
2023-02-02 10:00:00,77.8,24.2,10,3,2,0
2023-02-02 11:00:00,79.41,24.2,11,3,2,0
2023-02-02 12:00:00,83.02,24.1,12,3,2,0
2023-02-02 13:00:00,82.43,22.9,13,3,2,0
2023-02-02 14:00:00,85.9,23.9,14,3,2,0
2023-02-02 15:00:00,82.91,22.9,15,3,2,0
2023-02-02 16:00:00,83.04,24.9,16,3,2,0
2023-02-02 17:00:00,90.82,24.3,17,3,2,0
2023-02-02 18:00:00,94.32,25.8,18,3,2,0
2023-02-02 19:00:00,92.66,26.8,19,3,2,0
2023-02-02 20:00:00,89.84,26.8,20,3,2,0
2023-02-02 21:00:00,92.18,26.7,21,3,2,0
2023-02-02 22:00:00,86.08,29.6,22,3,2,0
2023-02-02 23:00:00,73.93,30.2,23,3,2,0
2023-02-03 00:00:00,50.89,31.2,0,4,2,0
2023-02-03 01:00:00,52.51,31.0,1,4,2,0
2023-02-03 02:00:00,50.95,30.9,2,4,2,0
2023-02-03 03:00:00,56.2,32.7,3,4,2,0
2023-02-03 04:00:00,52.68,29.6,4,4,2,0
2023-02-03 05:00:00,54.64,30.7,5,4,2,0
2023-02-03 06:00:00,58.88,28.8,6,4,2,0
2023-02-03 07:00:00,64.07,28.0,7,4,2,0
2023-02-03 08:00:00,71.71,27.0,8,4,2,0
2023-02-03 09:00:00,78.48,25.6,9,4,2,0
2023-02-03 10:00:00,77.66,25.7,10,4,2,0
2023-02-03 11:00:00,78.82,25.6,11,4,2,0
2023-02-03 12:00:00,80.12,24.2,12,4,2,0
2023-02-03 13:00:00,81.02,23.5,13,4,2,0
2023-02-03 14:00:00,81.73,22.5,14,4,2,0
2023-02-03 15:00:00,81.14,23.8,15,4,2,0
2023-02-03 16:00:00,81.66,25.5,16,4,2,0
2023-02-03 17:00:00,92.85,24.1,17,4,2,0
2023-02-03 18:00:00,90.27,25.0,18,4,2,0
2023-02-03 19:00:00,87.69,25.8,19,4,2,0
2023-02-03 20:00:00,93.49,26.9,20,4,2,0
2023-02-03 21:00:00,92.13,26.1,21,4,2,0
2023-02-03 22:00:00,85.68,29.6,22,4,2,0
2023-02-03 23:00:00,75.05,29.4,23,4,2,0
2023-02-04 00:00:00,44.7,29.4,0,5,2,1
2023-02-04 01:00:00,48.29,31.7,1,5,2,1
2023-02-04 02:00:00,47.32,30.4,2,5,2,1
2023-02-04 03:00:00,47.73,30.9,3,5,2,1
2023-02-04 04:00:00,51.25,31.9,4,5,2,1
2023-02-04 05:00:00,49.85,29.0,5,5,2,1
2023-02-04 06:00:00,55.95,28.0,6,5,2,1
2023-02-04 07:00:00,58.59,28.5,7,5,2,1
2023-02-04 08:00:00,63.78,28.2,8,5,2,1
2023-02-04 09:00:00,69.77,25.0,9,5,2,1
2023-02-04 10:00:00,72.68,25.6,10,5,2,1
2023-02-04 11:00:00,71.02,24.9,11,5,2,1
2023-02-04 12:00:00,73.79,22.2,12,5,2,1
2023-02-04 13:00:00,73.2,24.0,13,5,2,1
2023-02-04 14:00:00,76.0,24.0,14,5,2,1
2023-02-04 15:00:00,77.05,23.2,15,5,2,1
2023-02-04 16:00:00,73.34,24.8,16,5,2,1
2023-02-04 17:00:00,80.06,25.3,17,5,2,1
2023-02-04 18:00:00,84.07,25.4,18,5,2,1
2023-02-04 19:00:00,84.86,25.9,19,5,2,1
2023-02-04 20:00:00,87.04,26.5,20,5,2,1
2023-02-04 21:00:00,87.16,28.3,21,5,2,1
2023-02-04 22:00:00,76.65,29.7,22,5,2,1
2023-02-04 23:00:00,71.35,29.8,23,5,2,1
2023-02-05 00:00:00,44.3,29.0,0,6,2,1
2023-02-05 01:00:00,45.82,32.1,1,6,2,1
2023-02-05 02:00:00,48.61,31.4,2,6,2,1
2023-02-05 03:00:00,48.61,30.8,3,6,2,1
2023-02-05 04:00:00,51.56,31.4,4,6,2,1
2023-02-05 05:00:00,51.05,31.3,5,6,2,1
2023-02-05 06:00:00,55.12,27.0,6,6,2,1
2023-02-05 07:00:00,59.61,28.7,7,6,2,1
2023-02-05 08:00:00,62.57,26.1,8,6,2,1
2023-02-05 09:00:00,68.81,26.6,9,6,2,1
2023-02-05 10:00:00,69.21,25.4,10,6,2,1
2023-02-05 11:00:00,72.07,24.9,11,6,2,1
2023-02-05 12:00:00,71.46,23.4,12,6,2,1
2023-02-05 13:00:00,74.66,21.9,13,6,2,1
2023-02-05 14:00:00,75.01,22.9,14,6,2,1
2023-02-05 15:00:00,75.21,23.7,15,6,2,1
2023-02-05 16:00:00,78.82,24.6,16,6,2,1
2023-02-05 17:00:00,80.34,23.5,17,6,2,1
2023-02-05 18:00:00,78.9,26.1,18,6,2,1
2023-02-05 19:00:00,85.59,25.7,19,6,2,1
2023-02-05 20:00:00,86.99,27.6,20,6,2,1
2023-02-05 21:00:00,81.9,27.9,21,6,2,1
2023-02-05 22:00:00,75.69,29.4,22,6,2,1
2023-02-05 23:00:00,69.97,30.8,23,6,2,1
2023-02-06 00:00:00,50.54,29.8,0,0,2,0
2023-02-06 01:00:00,52.02,30.6,1,0,2,0
2023-02-06 02:00:00,54.02,31.4,2,0,2,0
2023-02-06 03:00:00,56.11,33.1,3,0,2,0
2023-02-06 04:00:00,51.87,30.0,4,0,2,0
2023-02-06 05:00:00,59.6,31.7,5,0,2,0
2023-02-06 06:00:00,60.96,30.9,6,0,2,0
2023-02-06 07:00:00,65.66,28.2,7,0,2,0
2023-02-06 08:00:00,70.84,27.0,8,0,2,0
2023-02-06 09:00:00,78.03,25.7,9,0,2,0
2023-02-06 10:00:00,78.39,25.2,10,0,2,0
2023-02-06 11:00:00,79.99,23.3,11,0,2,0
2023-02-06 12:00:00,76.61,23.7,12,0,2,0
2023-02-06 13:00:00,81.47,24.6,13,0,2,0
2023-02-06 14:00:00,85.06,22.8,14,0,2,0
2023-02-06 15:00:00,84.92,23.2,15,0,2,0
2023-02-06 16:00:00,82.28,22.4,16,0,2,0
2023-02-06 17:00:00,87.2,24.7,17,0,2,0
2023-02-06 18:00:00,91.74,25.5,18,0,2,0
2023-02-06 19:00:00,87.75,26.3,19,0,2,0
2023-02-06 20:00:00,92.45,27.1,20,0,2,0
2023-02-06 21:00:00,98.36,28.1,21,0,2,0
2023-02-06 22:00:00,88.1,29.7,22,0,2,0
2023-02-06 23:00:00,76.67,30.1,23,0,2,0
2023-02-07 00:00:00,51.77,31.0,0,1,2,0
2023-02-07 01:00:00,50.95,31.3,1,1,2,0
2023-02-07 02:00:00,54.22,32.2,2,1,2,0
2023-02-07 03:00:00,55.08,31.7,3,1,2,0
2023-02-07 04:00:00,54.7,30.9,4,1,2,0
2023-02-07 05:00:00,56.58,31.3,5,1,2,0
2023-02-07 06:00:00,62.05,29.6,6,1,2,0
2023-02-07 07:00:00,65.1,29.3,7,1,2,0
2023-02-07 08:00:00,70.59,27.8,8,1,2,0
2023-02-07 09:00:00,77.79,24.8,9,1,2,0
2023-02-07 10:00:00,76.05,26.3,10,1,2,0
2023-02-07 11:00:00,78.44,24.5,11,1,2,0
2023-02-07 12:00:00,79.61,23.8,12,1,2,0
2023-02-07 13:00:00,82.91,23.6,13,1,2,0
2023-02-07 14:00:00,83.28,23.0,14,1,2,0
2023-02-07 15:00:00,83.33,23.6,15,1,2,0
2023-02-07 16:00:00,82.75,23.3,16,1,2,0
2023-02-07 17:00:00,88.09,25.5,17,1,2,0
2023-02-07 18:00:00,92.6,25.2,18,1,2,0
2023-02-07 19:00:00,92.43,25.9,19,1,2,0
2023-02-07 20:00:00,95.72,26.5,20,1,2,0
2023-02-07 21:00:00,93.02,28.5,21,1,2,0
2023-02-07 22:00:00,84.24,29.4,22,1,2,0
2023-02-07 23:00:00,76.0,30.4,23,1,2,0
2023-02-08 00:00:00,50.04,29.9,0,2,2,0
2023-02-08 01:00:00,51.92,29.9,1,2,2,0
2023-02-08 02:00:00,54.05,31.8,2,2,2,0
2023-02-08 03:00:00,56.87,32.3,3,2,2,0
2023-02-08 04:00:00,54.64,29.9,4,2,2,0
2023-02-08 05:00:00,56.96,31.4,5,2,2,0
2023-02-08 06:00:00,59.3,29.5,6,2,2,0
2023-02-08 07:00:00,66.41,28.3,7,2,2,0
2023-02-08 08:00:00,69.77,26.9,8,2,2,0
2023-02-08 09:00:00,76.65,25.1,9,2,2,0
2023-02-08 10:00:00,78.14,26.1,10,2,2,0
2023-02-08 11:00:00,79.43,23.8,11,2,2,0
2023-02-08 12:00:00,80.16,23.2,12,2,2,0
2023-02-08 13:00:00,81.49,24.2,13,2,2,0
2023-02-08 14:00:00,81.19,21.8,14,2,2,0
2023-02-08 15:00:00,86.14,22.2,15,2,2,0
2023-02-08 16:00:00,83.04,23.8,16,2,2,0
2023-02-08 17:00:00,89.75,24.7,17,2,2,0
2023-02-08 18:00:00,91.27,25.7,18,2,2,0
2023-02-08 19:00:00,95.04,26.0,19,2,2,0
2023-02-08 20:00:00,98.51,29.3,20,2,2,0
2023-02-08 21:00:00,95.39,28.1,21,2,2,0
2023-02-08 22:00:00,84.72,29.1,22,2,2,0
2023-02-08 23:00:00,73.6,29.5,23,2,2,0
2023-02-09 00:00:00,49.85,30.8,0,3,2,0
2023-02-09 01:00:00,51.48,31.6,1,3,2,0
2023-02-09 02:00:00,54.17,32.2,2,3,2,0
2023-02-09 03:00:00,51.09,29.9,3,3,2,0
2023-02-09 04:00:00,56.09,30.5,4,3,2,0
2023-02-09 05:00:00,56.44,30.5,5,3,2,0
2023-02-09 06:00:00,60.36,29.7,6,3,2,0
2023-02-09 07:00:00,66.86,28.3,7,3,2,0
2023-02-09 08:00:00,69.57,27.7,8,3,2,0
2023-02-09 09:00:00,75.46,25.6,9,3,2,0
2023-02-09 10:00:00,75.26,26.5,10,3,2,0
2023-02-09 11:00:00,80.96,25.2,11,3,2,0
2023-02-09 12:00:00,79.49,22.7,12,3,2,0
2023-02-09 13:00:00,82.85,22.5,13,3,2,0
2023-02-09 14:00:00,85.49,22.4,14,3,2,0
2023-02-09 15:00:00,86.09,23.9,15,3,2,0
2023-02-09 16:00:00,83.79,22.8,16,3,2,0
2023-02-09 17:00:00,90.65,24.2,17,3,2,0
2023-02-09 18:00:00,89.89,25.6,18,3,2,0
2023-02-09 19:00:00,96.11,26.2,19,3,2,0
2023-02-09 20:00:00,94.27,27.5,20,3,2,0
2023-02-09 21:00:00,95.24,27.5,21,3,2,0
2023-02-09 22:00:00,85.03,29.7,22,3,2,0
2023-02-09 23:00:00,77.11,29.6,23,3,2,0
2023-02-10 00:00:00,51.07,30.5,0,4,2,0
2023-02-10 01:00:00,53.61,31.3,1,4,2,0
2023-02-10 02:00:00,54.36,31.4,2,4,2,0
2023-02-10 03:00:00,54.56,31.2,3,4,2,0
2023-02-10 04:00:00,55.45,30.1,4,4,2,0
2023-02-10 05:00:00,55.64,29.9,5,4,2,0
2023-02-10 06:00:00,59.05,29.3,6,4,2,0
2023-02-10 07:00:00,64.17,27.2,7,4,2,0
2023-02-10 08:00:00,71.27,26.9,8,4,2,0
2023-02-10 09:00:00,78.05,26.5,9,4,2,0
2023-02-10 10:00:00,80.73,24.2,10,4,2,0
2023-02-10 11:00:00,76.98,25.4,11,4,2,0
2023-02-10 12:00:00,80.82,24.8,12,4,2,0
2023-02-10 13:00:00,83.61,22.4,13,4,2,0
2023-02-10 14:00:00,84.33,24.4,14,4,2,0
2023-02-10 15:00:00,85.5,23.3,15,4,2,0
2023-02-10 16:00:00,84.92,24.1,16,4,2,0
2023-02-10 17:00:00,88.24,24.0,17,4,2,0
2023-02-10 18:00:00,89.69,26.0,18,4,2,0
2023-02-10 19:00:00,93.61,26.6,19,4,2,0
2023-02-10 20:00:00,96.41,26.6,20,4,2,0
2023-02-10 21:00:00,95.36,27.4,21,4,2,0
2023-02-10 22:00:00,82.25,28.1,22,4,2,0
2023-02-10 23:00:00,74.55,30.2,23,4,2,0
2023-02-11 00:00:00,47.47,31.2,0,5,2,1
2023-02-11 01:00:00,47.99,31.7,1,5,2,1
2023-02-11 02:00:00,48.77,31.2,2,5,2,1
2023-02-11 03:00:00,49.46,30.2,3,5,2,1
2023-02-11 04:00:00,48.04,30.2,4,5,2,1
2023-02-11 05:00:00,50.73,31.0,5,5,2,1
2023-02-11 06:00:00,53.22,28.9,6,5,2,1
2023-02-11 07:00:00,59.35,28.4,7,5,2,1
2023-02-11 08:00:00,65.03,26.4,8,5,2,1
2023-02-11 09:00:00,66.8,26.5,9,5,2,1
2023-02-11 10:00:00,70.39,24.9,10,5,2,1
2023-02-11 11:00:00,73.13,25.3,11,5,2,1
2023-02-11 12:00:00,69.77,24.4,12,5,2,1
2023-02-11 13:00:00,74.43,23.0,13,5,2,1
2023-02-11 14:00:00,73.46,23.2,14,5,2,1
2023-02-11 15:00:00,74.41,23.0,15,5,2,1
2023-02-11 16:00:00,71.35,22.7,16,5,2,1
2023-02-11 17:00:00,83.43,23.8,17,5,2,1
2023-02-11 18:00:00,81.72,25.4,18,5,2,1
2023-02-11 19:00:00,82.27,26.5,19,5,2,1
2023-02-11 20:00:00,85.73,27.4,20,5,2,1
2023-02-11 21:00:00,83.64,28.1,21,5,2,1
2023-02-11 22:00:00,75.69,30.0,22,5,2,1
2023-02-11 23:00:00,70.7,30.1,23,5,2,1
2023-02-12 00:00:00,48.67,31.3,0,6,2,1
2023-02-12 01:00:00,45.35,29.7,1,6,2,1
2023-02-12 02:00:00,47.08,28.1,2,6,2,1
2023-02-12 03:00:00,50.17,31.4,3,6,2,1
2023-02-12 04:00:00,47.1,29.6,4,6,2,1
2023-02-12 05:00:00,48.87,29.9,5,6,2,1
2023-02-12 06:00:00,55.65,29.0,6,6,2,1
2023-02-12 07:00:00,57.79,29.6,7,6,2,1
2023-02-12 08:00:00,67.13,27.6,8,6,2,1
2023-02-12 09:00:00,68.16,26.4,9,6,2,1
2023-02-12 10:00:00,72.82,25.9,10,6,2,1
2023-02-12 11:00:00,71.3,24.7,11,6,2,1
2023-02-12 12:00:00,73.96,23.4,12,6,2,1
2023-02-12 13:00:00,76.8,24.3,13,6,2,1
2023-02-12 14:00:00,77.74,22.4,14,6,2,1
2023-02-12 15:00:00,74.5,23.7,15,6,2,1
2023-02-12 16:00:00,74.05,22.6,16,6,2,1
2023-02-12 17:00:00,80.84,24.6,17,6,2,1
2023-02-12 18:00:00,80.03,25.4,18,6,2,1
2023-02-12 19:00:00,84.18,27.6,19,6,2,1
2023-02-12 20:00:00,83.6,26.0,20,6,2,1
2023-02-12 21:00:00,87.59,27.8,21,6,2,1
2023-02-12 22:00:00,76.51,29.9,22,6,2,1
2023-02-12 23:00:00,66.31,30.4,23,6,2,1
2023-02-13 00:00:00,52.7,30.9,0,0,2,0
2023-02-13 01:00:00,51.96,30.4,1,0,2,0
2023-02-13 02:00:00,53.31,30.8,2,0,2,0
2023-02-13 03:00:00,56.98,32.1,3,0,2,0
2023-02-13 04:00:00,56.11,30.7,4,0,2,0
2023-02-13 05:00:00,55.06,30.4,5,0,2,0
2023-02-13 06:00:00,59.53,29.2,6,0,2,0
2023-02-13 07:00:00,64.01,27.4,7,0,2,0
2023-02-13 08:00:00,69.03,28.0,8,0,2,0
2023-02-13 09:00:00,77.55,26.6,9,0,2,0
2023-02-13 10:00:00,78.82,27.1,10,0,2,0
2023-02-13 11:00:00,80.94,23.6,11,0,2,0
2023-02-13 12:00:00,82.8,24.5,12,0,2,0
2023-02-13 13:00:00,84.07,22.4,13,0,2,0
2023-02-13 14:00:00,85.26,23.4,14,0,2,0
2023-02-13 15:00:00,80.43,24.2,15,0,2,0
2023-02-13 16:00:00,83.34,22.1,16,0,2,0
2023-02-13 17:00:00,91.67,24.3,17,0,2,0
2023-02-13 18:00:00,89.42,24.8,18,0,2,0
2023-02-13 19:00:00,93.21,25.7,19,0,2,0
2023-02-13 20:00:00,95.54,27.6,20,0,2,0
2023-02-13 21:00:00,96.15,29.2,21,0,2,0
2023-02-13 22:00:00,85.72,29.2,22,0,2,0
2023-02-13 23:00:00,77.07,30.3,23,0,2,0
2023-02-14 00:00:00,51.41,30.8,0,1,2,0
2023-02-14 01:00:00,51.19,31.1,1,1,2,0
2023-02-14 02:00:00,53.31,30.4,2,1,2,0
2023-02-14 03:00:00,56.04,32.0,3,1,2,0
2023-02-14 04:00:00,54.06,31.0,4,1,2,0
2023-02-14 05:00:00,57.33,30.4,5,1,2,0
2023-02-14 06:00:00,60.44,28.6,6,1,2,0
2023-02-14 07:00:00,63.67,27.9,7,1,2,0
2023-02-14 08:00:00,69.93,27.1,8,1,2,0
2023-02-14 09:00:00,75.84,25.0,9,1,2,0
2023-02-14 10:00:00,77.35,23.9,10,1,2,0
2023-02-14 11:00:00,80.21,24.0,11,1,2,0
2023-02-14 12:00:00,79.23,24.2,12,1,2,0
2023-02-14 13:00:00,84.65,22.9,13,1,2,0
2023-02-14 14:00:00,85.56,22.5,14,1,2,0
2023-02-14 15:00:00,84.86,22.8,15,1,2,0
2023-02-14 16:00:00,83.91,23.4,16,1,2,0
2023-02-14 17:00:00,91.63,24.2,17,1,2,0
2023-02-14 18:00:00,91.02,27.0,18,1,2,0
2023-02-14 19:00:00,91.73,27.1,19,1,2,0
2023-02-14 20:00:00,96.78,28.1,20,1,2,0
2023-02-14 21:00:00,95.92,29.2,21,1,2,0
2023-02-14 22:00:00,83.73,28.5,22,1,2,0
2023-02-14 23:00:00,74.15,29.1,23,1,2,0
2023-02-15 00:00:00,49.33,29.8,0,2,2,0
2023-02-15 01:00:00,55.92,32.2,1,2,2,0
2023-02-15 02:00:00,53.29,30.8,2,2,2,0
2023-02-15 03:00:00,53.63,30.1,3,2,2,0
2023-02-15 04:00:00,55.6,30.4,4,2,2,0
2023-02-15 05:00:00,53.98,29.9,5,2,2,0
2023-02-15 06:00:00,61.7,29.5,6,2,2,0
2023-02-15 07:00:00,64.66,28.5,7,2,2,0
2023-02-15 08:00:00,73.61,26.6,8,2,2,0
2023-02-15 09:00:00,76.22,26.8,9,2,2,0
2023-02-15 10:00:00,79.81,24.8,10,2,2,0
2023-02-15 11:00:00,75.86,24.3,11,2,2,0
2023-02-15 12:00:00,78.92,24.4,12,2,2,0
2023-02-15 13:00:00,82.34,22.9,13,2,2,0
2023-02-15 14:00:00,80.51,22.8,14,2,2,0
2023-02-15 15:00:00,84.83,23.9,15,2,2,0
2023-02-15 16:00:00,84.36,23.1,16,2,2,0
2023-02-15 17:00:00,88.23,24.1,17,2,2,0
2023-02-15 18:00:00,91.48,25.7,18,2,2,0
2023-02-15 19:00:00,94.51,27.9,19,2,2,0
2023-02-15 20:00:00,90.69,27.8,20,2,2,0
2023-02-15 21:00:00,92.72,28.7,21,2,2,0
2023-02-15 22:00:00,85.15,29.7,22,2,2,0
2023-02-15 23:00:00,74.91,29.2,23,2,2,0
2023-02-16 00:00:00,51.18,30.8,0,3,2,0
2023-02-16 01:00:00,53.49,31.1,1,3,2,0
2023-02-16 02:00:00,54.6,31.5,2,3,2,0
2023-02-16 03:00:00,55.5,31.2,3,3,2,0
2023-02-16 04:00:00,54.12,31.0,4,3,2,0
2023-02-16 05:00:00,55.3,29.8,5,3,2,0
2023-02-16 06:00:00,59.81,29.3,6,3,2,0
2023-02-16 07:00:00,67.31,27.3,7,3,2,0
2023-02-16 08:00:00,71.3,27.0,8,3,2,0
2023-02-16 09:00:00,75.68,27.3,9,3,2,0
2023-02-16 10:00:00,79.52,25.5,10,3,2,0
2023-02-16 11:00:00,80.63,24.4,11,3,2,0
2023-02-16 12:00:00,79.48,25.3,12,3,2,0
2023-02-16 13:00:00,82.26,22.3,13,3,2,0
2023-02-16 14:00:00,83.3,22.4,14,3,2,0
2023-02-16 15:00:00,85.86,24.8,15,3,2,0
2023-02-16 16:00:00,84.18,23.8,16,3,2,0
2023-02-16 17:00:00,91.26,24.2,17,3,2,0
2023-02-16 18:00:00,90.63,24.3,18,3,2,0
2023-02-16 19:00:00,93.65,26.6,19,3,2,0
2023-02-16 20:00:00,96.99,27.7,20,3,2,0
2023-02-16 21:00:00,94.42,27.4,21,3,2,0
2023-02-16 22:00:00,85.3,29.2,22,3,2,0
2023-02-16 23:00:00,73.61,29.8,23,3,2,0
2023-02-17 00:00:00,50.62,30.9,0,4,2,0
2023-02-17 01:00:00,51.21,30.2,1,4,2,0
2023-02-17 02:00:00,54.02,32.3,2,4,2,0
2023-02-17 03:00:00,56.97,31.9,3,4,2,0
2023-02-17 04:00:00,53.98,30.4,4,4,2,0
2023-02-17 05:00:00,56.1,29.9,5,4,2,0
2023-02-17 06:00:00,60.27,29.2,6,4,2,0
2023-02-17 07:00:00,65.48,27.7,7,4,2,0
2023-02-17 08:00:00,73.13,26.9,8,4,2,0
2023-02-17 09:00:00,73.29,26.0,9,4,2,0
2023-02-17 10:00:00,77.92,26.6,10,4,2,0
2023-02-17 11:00:00,78.07,25.2,11,4,2,0
2023-02-17 12:00:00,77.68,24.6,12,4,2,0
2023-02-17 13:00:00,80.88,23.7,13,4,2,0
2023-02-17 14:00:00,83.87,22.4,14,4,2,0
2023-02-17 15:00:00,82.65,23.4,15,4,2,0
2023-02-17 16:00:00,85.31,24.6,16,4,2,0
2023-02-17 17:00:00,89.6,23.4,17,4,2,0
2023-02-17 18:00:00,90.93,25.8,18,4,2,0
2023-02-17 19:00:00,92.46,28.1,19,4,2,0
2023-02-17 20:00:00,94.4,28.1,20,4,2,0
2023-02-17 21:00:00,94.79,29.4,21,4,2,0
2023-02-17 22:00:00,83.93,29.4,22,4,2,0
2023-02-17 23:00:00,78.36,30.9,23,4,2,0
2023-02-18 00:00:00,45.01,30.2,0,5,2,1
2023-02-18 01:00:00,48.07,31.8,1,5,2,1
2023-02-18 02:00:00,49.8,31.8,2,5,2,1
2023-02-18 03:00:00,50.14,31.4,3,5,2,1
2023-02-18 04:00:00,50.28,31.8,4,5,2,1
2023-02-18 05:00:00,50.41,29.7,5,5,2,1
2023-02-18 06:00:00,54.58,29.1,6,5,2,1
2023-02-18 07:00:00,59.12,28.4,7,5,2,1
2023-02-18 08:00:00,63.36,26.4,8,5,2,1
2023-02-18 09:00:00,68.41,26.4,9,5,2,1
2023-02-18 10:00:00,70.09,23.9,10,5,2,1
2023-02-18 11:00:00,69.86,25.3,11,5,2,1
2023-02-18 12:00:00,72.64,23.8,12,5,2,1
2023-02-18 13:00:00,75.98,23.0,13,5,2,1
2023-02-18 14:00:00,76.9,22.6,14,5,2,1
2023-02-18 15:00:00,74.83,23.2,15,5,2,1
2023-02-18 16:00:00,77.2,24.4,16,5,2,1
2023-02-18 17:00:00,84.33,24.9,17,5,2,1
2023-02-18 18:00:00,81.79,24.7,18,5,2,1
2023-02-18 19:00:00,85.0,25.6,19,5,2,1
2023-02-18 20:00:00,80.93,27.8,20,5,2,1
2023-02-18 21:00:00,83.24,27.7,21,5,2,1
2023-02-18 22:00:00,76.89,29.3,22,5,2,1
2023-02-18 23:00:00,67.15,30.2,23,5,2,1
2023-02-19 00:00:00,48.53,31.0,0,6,2,1
2023-02-19 01:00:00,49.04,31.8,1,6,2,1
2023-02-19 02:00:00,48.54,30.3,2,6,2,1
